index,continent,output,output_clean
431,9,"{
  ""tags"": [
    ""schizophrenia"",
    ""response monitoring"",
    ""dorsal anterior cingulate cortex"",
    ""dACC"",
    ""MTHFR variant"",
    ""dACC white matter"",
    ""dACC microstructure"",
    ""dACC function"",
    ""dACC activation""
  ]
}","{
  ""tags"": [
    ""schizophrenia"",
    ""response monitoring"",
    ""dorsal anterior cingulate cortex"",
    ""dACC"",
    ""MTHFR variant"",
    ""dACC white matter"",
    ""dACC microstructure"",
    ""dACC function"",
    ""dACC activation""
  ]
}"
432,9,"{
  ""tags"": [
    ""schizophrenia"",
    ""neuroimaging"",
    ""reinforcement"",
    ""goal-directed"",
    ""uncertainty-driven""
  ]
}","{
  ""tags"": [
    ""schizophrenia"",
    ""neuroimaging"",
    ""reinforcement"",
    ""goal-directed"",
    ""uncertainty-driven""
  ]
}"
433,9,"{
  ""tags"": [
    ""Effortful motivation"",
    ""Neurocognition"",
    ""Schizophrenia"",
    ""Reward valuation"",
    ""Cognitive impairments""
  ]
}","{
  ""tags"": [
    ""Effortful motivation"",
    ""Neurocognition"",
    ""Schizophrenia"",
    ""Reward valuation"",
    ""Cognitive impairments""
  ]
}"
434,9,"{
  ""tags"": [
    ""schizophrenia"",
    ""reward-related"",
    ""trial-and-error"",
    ""fMRI"",
    ""neural"",
    ""reinforcement"",
    ""learning"",
    ""healthy"",
    ""predictability"",
    ""activation"",
    ""fronto-parietal"",
    ""cognitive"",
    ""neuroplasticity""
  ]
}","{
  ""tags"": [
    ""schizophrenia"",
    ""reward-related"",
    ""trial-and-error"",
    ""fMRI"",
    ""neural"",
    ""reinforcement"",
    ""learning"",
    ""healthy"",
    ""predictability"",
    ""activation"",
    ""fronto-parietal"",
    ""cognitive"",
    ""neuroplasticity""
  ]
}"
435,9,"{
  ""tags"": [
    ""Schizophrenia Decision-Making"",
    ""Risk-Reward Learning"",
    ""Balloon Analogue Risk Task"",
    ""Cognitive Ability"",
    ""Inflations per Trial""
  ]
}","{
  ""tags"": [
    ""Schizophrenia Decision-Making"",
    ""Risk-Reward Learning"",
    ""Balloon Analogue Risk Task"",
    ""Cognitive Ability"",
    ""Inflations per Trial""
  ]
}"
436,9,"{
  ""tags"": [
    ""Schizophrenia"",
    ""Reward Anticipation"",
    ""Neuroimaging"",
    ""Daily Functioning"",
    ""Reward Learning""
  ]
}","{
  ""tags"": [
    ""Schizophrenia"",
    ""Reward Anticipation"",
    ""Neuroimaging"",
    ""Daily Functioning"",
    ""Reward Learning""
  ]
}"
437,9,"{
  ""tags"": [
    ""reward impairments"",
    ""schizophrenia spectrum disorders"",
    ""anhedonia"",
    ""amotivation"",
    ""neuroimaging"",
    ""reward processing"",
    ""brain dysfunction"",
    ""reward components"",
    ""whole-brain mapping"",
    ""systematic review"",
    ""meta-analysis"",
    ""neuroimaging studies"",
    ""reward-related studies"",
    ""striatum"",
    ""orbitofrontal cortex"",
    ""cingulate cortex"",
    ""cerebellar areas"",
    ""decreased activation"",
    ""decreased functional activation"",
    ""decreased reward anticipation"",
    ""decreased reward consumption"",
    ""decreased reward","{
  ""tags"": [
    ""reward impairments"",
    ""schizophrenia spectrum disorders"",
    ""anhedonia"",
    ""amotivation"",
    ""neuroimaging"",
    ""reward processing"",
    ""brain dysfunction"",
    ""reward components"",
    ""whole-brain mapping"",
    ""systematic review"",
    ""meta-analysis"",
    ""neuroimaging studies"",
    ""reward-related studies"",
    ""striatum"",
    ""orbitofrontal cortex"",
    ""cingulate cortex"",
    ""cerebellar areas"",
    ""decreased activation"",
    ""decreased functional activation"",
    ""decreased reward anticipation"",
    ""decreased reward consumption"",
    ""decreased reward"" ] }"
438,9,"{
  ""tags"": [
    ""Cognition and Control"",
    ""Schizophrenia"",
    ""Dopamine"",
    ""Prefrontal Cortex""
  ]
}","{
  ""tags"": [
    ""Cognition and Control"",
    ""Schizophrenia"",
    ""Dopamine"",
    ""Prefrontal Cortex""
  ]
}"
439,9,"{
  ""tags"": [
    ""schizophrenia"",
    ""reward"",
    ""dopaminergic"",
    ""neural"",
    ""reward"",
    ""anticipation"",
    ""cingulo-striatal"",
    ""amotivation"",
    ""reward"",
    ""dopamine"",
    ""neuroplasticity"",
    ""functional"",
    ""MRI"",
    ""reinforcement"",
    ""learning"",
    ""task"",
    ""variable"",
    ""contingency"",
    ""reversals"",
    ""social""
  ]
}","{
  ""tags"": [
    ""schizophrenia"",
    ""reward"",
    ""dopaminergic"",
    ""neural"",
    ""reward"",
    ""anticipation"",
    ""cingulo-striatal"",
    ""amotivation"",
    ""reward"",
    ""dopamine"",
    ""neuroplasticity"",
    ""functional"",
    ""MRI"",
    ""reinforcement"",
    ""learning"",
    ""task"",
    ""variable"",
    ""contingency"",
    ""reversals"",
    ""social""
  ]
}"
440,9,"{
  ""tags"": [
    ""schizophrenia"",
    ""reinforcement"",
    ""reward"",
    ""learning"",
    ""motivation""
  ]
}","{
  ""tags"": [
    ""schizophrenia"",
    ""reinforcement"",
    ""reward"",
    ""learning"",
    ""motivation""
  ]
}"
441,9,"{
  ""tags"": [
    ""schizophrenia"",
    ""neural"",
    ""dysconnectivity"",
    ""white"",
    ""mri"",
    ""tract"",
    ""dMRI"",
    ""diffusion"",
    ""tractography"",
    ""anisotropy"",
    ""tract dispersion"",
    ""fractional"",
    ""anisotropy"",
    ""behavioral"",
    ""reward"",
    ""learning"",
    ""dopamine"",
    ""midbrain"",
    ""nigrostriatal"",
    ""tract""
  ]
}","{
  ""tags"": [
    ""schizophrenia"",
    ""neural"",
    ""dysconnectivity"",
    ""white"",
    ""mri"",
    ""tract"",
    ""dMRI"",
    ""diffusion"",
    ""tractography"",
    ""anisotropy"",
    ""tract dispersion"",
    ""fractional"",
    ""anisotropy"",
    ""behavioral"",
    ""reward"",
    ""learning"",
    ""dopamine"",
    ""midbrain"",
    ""nigrostriatal"",
    ""tract""
  ]
}"
442,9,"{
  ""tags"": [
    ""schizophrenia"",
    ""cognitive"",
    ""reinforcement"",
    ""neuroscience"",
    ""antipsychotics""
  ]
}","{
  ""tags"": [
    ""schizophrenia"",
    ""cognitive"",
    ""reinforcement"",
    ""neuroscience"",
    ""antipsychotics""
  ]
}"
443,9,"{
  ""tags"": [
    ""Parkinson's disease psychosis"",
    ""reward processing"",
    ""neurocognition"",
    ""trans-diagnostic""
  ]
}","{
  ""tags"": [
    ""Parkinson's disease psychosis"",
    ""reward processing"",
    ""neurocognition"",
    ""trans-diagnostic""
  ]
}"
444,9,"{
  ""tags"": [
    ""Schizophrenia Spectrum Disorders"",
    ""Reward Learning"",
    ""Familial Vulnerability"",
    ""Social Reward Learning""
  ]
}","{
  ""tags"": [
    ""Schizophrenia Spectrum Disorders"",
    ""Reward Learning"",
    ""Familial Vulnerability"",
    ""Social Reward Learning""
  ]
}"
445,9,"{
  ""tags"": [
    ""Neural correlates of prediction error"",
    ""Schizophrenia"",
    ""Prediction error"",
    ""Reward prediction error"",
    ""Dopamine signaling""
  ]
}","{
  ""tags"": [
    ""Neural correlates of prediction error"",
    ""Schizophrenia"",
    ""Prediction error"",
    ""Reward prediction error"",
    ""Dopamine signaling""
  ]
}"
446,9,"{
  ""tags"": [
    ""Abnormal Salience Processing"",
    ""Neural Activity"",
    ""Salience Modulation"",
    ""Neuroimaging Studies""
  ]
}","{
  ""tags"": [
    ""Abnormal Salience Processing"",
    ""Neural Activity"",
    ""Salience Modulation"",
    ""Neuroimaging Studies""
  ]
}"
447,9,"{
  ""tags"": [
    ""Motivation"",
    ""Schizophrenia"",
    ""Intrinsic Motivation"",
    ""Extrinsic Motivation""
  ]
}","{
  ""tags"": [
    ""Motivation"",
    ""Schizophrenia"",
    ""Intrinsic Motivation"",
    ""Extrinsic Motivation""
  ]
}"
448,9,"{
  ""tags"": [
    ""Testosterone and reward prediction-errors"",
    ""Sex hormones impact reward processing"",
    ""Functional magnetic resonance imaging"",
    ""Hormone assays"",
    ""Androgen receptors in schizophrenia""
  ]
}","{
  ""tags"": [
    ""Testosterone and reward prediction-errors"",
    ""Sex hormones impact reward processing"",
    ""Functional magnetic resonance imaging"",
    ""Hormone assays"",
    ""Androgen receptors in schizophrenia""
  ]
}"
449,9,"{
  ""tags"": [
    ""Effort-Cost Decision-Making"",
    ""Psychosis Spectrum"",
    ""Working Memory"",
    ""Reward Learning"",
    ""Affective Psychosis""
  ]
}","{
  ""tags"": [
    ""Effort-Cost Decision-Making"",
    ""Psychosis Spectrum"",
    ""Working Memory"",
    ""Reward Learning"",
    ""Affective Psychosis""
  ]
}"
450,10,"{
  ""tags"": [
    ""Predation Risk"",
    ""Neural Network"",
    ""Foraging Behavior"",
    ""Cognitive Emotions""
  ]
}","{
  ""tags"": [
    ""Predation Risk"",
    ""Neural Network"",
    ""Foraging Behavior"",
    ""Cognitive Emotions""
  ]
}"
451,10,"{
  ""tags"": [
    ""delay discounting"",
    ""gender"",
    ""impulsive decision making"",
    ""social networking sites""
  ]
}","{
  ""tags"": [
    ""delay discounting"",
    ""gender"",
    ""impulsive decision making"",
    ""social networking sites""
  ]
}"
452,10,"{
  ""tags"": [
    ""Choice"",
    ""Time"",
    ""Food"",
    ""Probabilities"",
    ""Cyclical""
  ]
}","{
  ""tags"": [
    ""Choice"",
    ""Time"",
    ""Food"",
    ""Probabilities"",
    ""Cyclical""
  ]
}"
453,10,"{
  ""tags"": [
    ""self-control"",
    ""future planning"",
    ""great ape cognition"",
    ""planning for the future""
  ]
}","{
  ""tags"": [
    ""self-control"",
    ""future planning"",
    ""great ape cognition"",
    ""planning for the future""
  ]
}"
454,10,"{
  ""tags"": [
    ""choice history effects"",
    ""natural contingencies"",
    ""reward harvesting efficiency"",
    ""optimal agents"",
    ""environmental volatility""
  ]
}","{
  ""tags"": [
    ""choice history effects"",
    ""natural contingencies"",
    ""reward harvesting efficiency"",
    ""optimal agents"",
    ""environmental volatility""
  ]
}"
455,10,"{
  ""tags"": [
    ""probabilistic-choice"",
    ""rats"",
    ""reward-value"",
    ""sequential-choice""
  ]
}","{
  ""tags"": [
    ""probabilistic-choice"",
    ""rats"",
    ""reward-value"",
    ""sequential-choice""
  ]
}"
456,10,"{
  ""tags"": [
    ""delay discounting"",
    ""metabolic hypothesis"",
    ""self-control"",
    ""foraging behavior""
  ]
}","{
  ""tags"": [
    ""delay discounting"",
    ""metabolic hypothesis"",
    ""self-control"",
    ""foraging behavior""
  ]
}"
457,10,"{
  ""tags"": [
    ""Human Risky Choice"",
    ""Delay Sensitivity"",
    ""Reinforcer Type"",
    ""Nonhuman Subjects"",
    ""Variable-Time Schedules""
  ]
}","{
  ""tags"": [
    ""Human Risky Choice"",
    ""Delay Sensitivity"",
    ""Reinforcer Type"",
    ""Nonhuman Subjects"",
    ""Variable-Time Schedules""
  ]
}"
458,10,"{
  ""tags"": [
    ""Adaptive Intertemporal Preferences"",
    ""Foraging Style Decision Making"",
    ""Reward-Based Choice"",
    ""Exponential Discounting""
  ]
}","{
  ""tags"": [
    ""Adaptive Intertemporal Preferences"",
    ""Foraging Style Decision Making"",
    ""Reward-Based Choice"",
    ""Exponential Discounting""
  ]
}"
459,10,"{
  ""tags"": [
    ""Delay Discounting"",
    ""Media Multitasking"",
    ""Classroom Attitude"",
    ""Behavioral Economics""
  ]
}","{
  ""tags"": [
    ""Delay Discounting"",
    ""Media Multitasking"",
    ""Classroom Attitude"",
    ""Behavioral Economics""
  ]
}"
460,10,"{
  ""tags"": [
    ""Risk Aversion"",
    ""Delay Discounting"",
    ""Probability Discounting"",
    ""Hyperbolic Function""
  ]
}","{
  ""tags"": [
    ""Risk Aversion"",
    ""Delay Discounting"",
    ""Probability Discounting"",
    ""Hyperbolic Function""
  ]
}"
461,10,"{
  ""tags"": [
    ""delay discounting"",
    ""reinforcer magnitude"",
    ""probability discounting"",
    ""computer game task""
  ]
}","{
  ""tags"": [
    ""delay discounting"",
    ""reinforcer magnitude"",
    ""probability discounting"",
    ""computer game task""
  ]
}"
462,10,"{
  ""tags"": [
    ""Delay Discounting"",
    ""Pathological Gamblers"",
    ""Choice Task"",
    ""Delayed Rewards""
  ]
}","{
  ""tags"": [
    ""Delay Discounting"",
    ""Pathological Gamblers"",
    ""Choice Task"",
    ""Delayed Rewards""
  ]
}"
463,10,"{
  ""tags"": [
    ""Delayed Reward Learning"",
    ""Disproof of Traditional Theory"",
    ""Secondary Rewards"",
    ""Temporal Gap"",
    ""Psychological Theory""
  ]
}","{
  ""tags"": [
    ""Delayed Reward Learning"",
    ""Disproof of Traditional Theory"",
    ""Secondary Rewards"",
    ""Temporal Gap"",
    ""Psychological Theory""
  ]
}"
464,10,"{
  ""tags"": [
    ""Starling Impulsivity"",
    ""Energetic State Development"",
    ""Telomere Shortening"",
    ""Behavioral Choice""
  ]
}","{
  ""tags"": [
    ""Starling Impulsivity"",
    ""Energetic State Development"",
    ""Telomere Shortening"",
    ""Behavioral Choice""
  ]
}"
465,10,"{
  ""tags"": [
    ""delayed rewards"",
    ""animal preference"",
    ""information signaling"",
    ""instrumental advantage""
  ]
}","{
  ""tags"": [
    ""delayed rewards"",
    ""animal preference"",
    ""information signaling"",
    ""instrumental advantage""
  ]
}"
466,10,"{
  ""tags"": [
    ""Low-serotonin levels increase delayed reward discounting in humans"",
    ""Serotonin modulation of delayed reward discounting"",
    ""Corticobasal ganglia circuits and serotonin"",
    ""Impulse control and serotonin""
  ]
}","{
  ""tags"": [
    ""Low-serotonin levels increase delayed reward discounting in humans"",
    ""Serotonin modulation of delayed reward discounting"",
    ""Corticobasal ganglia circuits and serotonin"",
    ""Impulse control and serotonin""
  ]
}"
467,10,"{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Decision-Making"",
    ""Animal Choice"",
    ""Neuroscience"",
    ""Sequential Choice Model""
  ]
}","{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Decision-Making"",
    ""Animal Choice"",
    ""Neuroscience"",
    ""Sequential Choice Model""
  ]
}"
468,10,"{
  ""tags"": [
    ""Delayed Rewards"",
    ""Present Value"",
    ""Hyperbolic Discounting"",
    ""Choice Theory""
  ]
}","{
  ""tags"": [
    ""Delayed Rewards"",
    ""Present Value"",
    ""Hyperbolic Discounting"",
    ""Choice Theory""
  ]
}"
469,10,"{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Law of Effect"",
    ""Exponential Decay"",
    ""Classical Conditioning""
  ]
}","{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Law of Effect"",
    ""Exponential Decay"",
    ""Classical Conditioning""
  ]
}"
470,10,"{
  ""tags"": [
    ""Conditioned Reinforcement"",
    ""Pigeons"",
    ""Behavioral Reinforcement"",
    ""Uncertain Outcomes""
  ]
}","{
  ""tags"": [
    ""Conditioned Reinforcement"",
    ""Pigeons"",
    ""Behavioral Reinforcement"",
    ""Uncertain Outcomes""
  ]
}"
471,10,"{
  ""tags"": [
    ""Pigeon behavior"",
    ""Variable-ratio schedules"",
    ""Fixed-ratio schedules"",
    ""Hyperbolic model""
  ]
}","{
  ""tags"": [
    ""Pigeon behavior"",
    ""Variable-ratio schedules"",
    ""Fixed-ratio schedules"",
    ""Hyperbolic model""
  ]
}"
472,10,"{
  ""tags"": [
    ""suboptimal-choice-task"",
    ""value-choice"",
    ""response-latency"",
    ""sequential-choice-model""
  ]
}","{
  ""tags"": [
    ""suboptimal-choice-task"",
    ""value-choice"",
    ""response-latency"",
    ""sequential-choice-model""
  ]
}"
473,10,"{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Pigeon Choice"",
    ""Rats and Choice"",
    ""Sequential Choice Model""
  ]
}","{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Pigeon Choice"",
    ""Rats and Choice"",
    ""Sequential Choice Model""
  ]
}"
474,10,"{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Starling Behavior"",
    ""Diet Choice Models"",
    ""Sequential Choice Models""
  ]
}","{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Starling Behavior"",
    ""Diet Choice Models"",
    ""Sequential Choice Models""
  ]
}"
475,10,"{
  ""tags"": [
    ""Discrete-trial probability learning"",
    ""Rats: behavior"",
    ""Local contingencies of reinforcement"",
    ""Noncorrection procedure""
  ]
}","{
  ""tags"": [
    ""Discrete-trial probability learning"",
    ""Rats: behavior"",
    ""Local contingencies of reinforcement"",
    ""Noncorrection procedure""
  ]
}"
476,10,"{
  ""tags"": [
    ""Delayed Reward Learning"",
    ""Pigeon Training"",
    ""Behavioral Reinforcement"",
    ""Discrimination Procedures""
  ]
}","{
  ""tags"": [
    ""Delayed Reward Learning"",
    ""Pigeon Training"",
    ""Behavioral Reinforcement"",
    ""Discrimination Procedures""
  ]
}"
477,10,"{
  ""tags"": [
    ""ADHD"",
    ""Cognitive Control"",
    ""Delay Discounting"",
    ""Girls with ADHD""
  ]
}","{
  ""tags"": [
    ""ADHD"",
    ""Cognitive Control"",
    ""Delay Discounting"",
    ""Girls with ADHD""
  ]
}"
478,10,"{
  ""tags"": [
    ""delayed reinforcement"",
    ""action discovery"",
    ""motor learning"",
    ""time stamp""
  ]
}","{
  ""tags"": [
    ""delayed reinforcement"",
    ""action discovery"",
    ""motor learning"",
    ""time stamp""
  ]
}"
479,10,"{
  ""tags"": [
    ""choice"",
    ""reinforcement"",
    ""behavioral"",
    ""concurrent-chains"",
    ""reliability"",
    ""unreliability"",
    ""percentage-reinforcement"",
    ""delay-reduction"",
    ""delay""
  ]
}","{
  ""tags"": [
    ""choice"",
    ""reinforcement"",
    ""behavioral"",
    ""concurrent-chains"",
    ""reliability"",
    ""unreliability"",
    ""percentage-reinforcement"",
    ""delay-reduction"",
    ""delay""
  ]
}"
480,10,"{
  ""tags"": [
    ""delay and probability"",
    ""hyperbolic discounting"",
    ""temporal discounting"",
    ""h/k constant"",
    ""Rachlin et al. (1991)""
  ]
}","{
  ""tags"": [
    ""delay and probability"",
    ""hyperbolic discounting"",
    ""temporal discounting"",
    ""h/k constant"",
    ""Rachlin et al. (1991)""
  ]
}"
481,10,"{
  ""tags"": [
    ""Human free-operant performance"",
    ""Task scheduling"",
    ""Probability learning"",
    ""Schedule consistency""
  ]
}","{
  ""tags"": [
    ""Human free-operant performance"",
    ""Task scheduling"",
    ""Probability learning"",
    ""Schedule consistency""
  ]
}"
482,10,"{
  ""tags"": [
    ""Hyperbolic Discounting"",
    ""Impulsive Choice"",
    ""Psychology"",
    ""Behavioral Science""
  ]
}","{
  ""tags"": [
    ""Hyperbolic Discounting"",
    ""Impulsive Choice"",
    ""Psychology"",
    ""Behavioral Science""
  ]
}"
483,10,"{
  ""tags"": [
    ""Children's Choice Sensitivity Reinforcer Density"",
    ""Behavioral Reinforcement Learning"",
    ""Choice Paradigm"",
    ""Adaptive Intertemporal Choice""
  ]
}","{
  ""tags"": [
    ""Children's Choice Sensitivity Reinforcer Density"",
    ""Behavioral Reinforcement Learning"",
    ""Choice Paradigm"",
    ""Adaptive Intertemporal Choice""
  ]
}"
484,10,"{
  ""tags"": [
    ""Intertemporal Decisions"",
    ""Experience-Based"",
    ""Description-Based"",
    ""Intertemporal Effects""
  ]
}","{
  ""tags"": [
    ""Intertemporal Decisions"",
    ""Experience-Based"",
    ""Description-Based"",
    ""Intertemporal Effects""
  ]
}"
485,10,"{
  ""tags"": [
    ""Delay Discounting"",
    ""Attractor Dynamics"",
    ""Decision Process"",
    ""Trial-by-Trial Dynamics""
  ]
}","{
  ""tags"": [
    ""Delay Discounting"",
    ""Attractor Dynamics"",
    ""Decision Process"",
    ""Trial-by-Trial Dynamics""
  ]
}"
486,10,"{
  ""tags"": [
    ""Reward Contrast"",
    ""Delay Discounting"",
    ""Probability Discounting"",
    ""Subjective Value""
  ]
}","{
  ""tags"": [
    ""Reward Contrast"",
    ""Delay Discounting"",
    ""Probability Discounting"",
    ""Subjective Value""
  ]
}"
487,10,"{
  ""tags"": [
    ""ADHD Symptoms"",
    ""Choice Impulsivity"",
    ""Delay Aversion"",
    ""Behavioral Inattention""
  ]
}","{
  ""tags"": [
    ""ADHD Symptoms"",
    ""Choice Impulsivity"",
    ""Delay Aversion"",
    ""Behavioral Inattention""
  ]
}"
488,10,"{
  ""tags"": [
    ""Bipolar Disorder"",
    ""Impulsivity"",
    ""Reward-Oriented"",
    ""Ageing"",
    ""Neuropsychological Tests""
  ]
}","{
  ""tags"": [
    ""Bipolar Disorder"",
    ""Impulsivity"",
    ""Reward-Oriented"",
    ""Ageing"",
    ""Neuropsychological Tests""
  ]
}"
489,10,"{
  ""tags"": [
    ""sunk cost effect"",
    ""human decision making"",
    ""reinforcement learning"",
    ""behavioral economics""
  ]
}","{
  ""tags"": [
    ""sunk cost effect"",
    ""human decision making"",
    ""reinforcement learning"",
    ""behavioral economics""
  ]
}"
490,10,"{
  ""tags"": [
    ""Conflict Mindset"",
    ""Delay Discounting"",
    ""Self-Control Decision-Making"",
    ""Trait Measures of Self-Control""
  ]
}","{
  ""tags"": [
    ""Conflict Mindset"",
    ""Delay Discounting"",
    ""Self-Control Decision-Making"",
    ""Trait Measures of Self-Control""
  ]
}"
491,10,"{
  ""tags"": [
    ""precommitment"",
    ""impulsivity"",
    ""reinforcement"",
    ""decision-making"",
    ""hyperbolic-discounting""
  ]
}","{
  ""tags"": [
    ""precommitment"",
    ""impulsivity"",
    ""reinforcement"",
    ""decision-making"",
    ""hyperbolic-discounting""
  ]
}"
492,10,"{
  ""tags"": [
    ""Delay Discounting"",
    ""Behavioral Economics"",
    ""Temporal Distance"",
    ""Spatial Distance""
  ]
}","{
  ""tags"": [
    ""Delay Discounting"",
    ""Behavioral Economics"",
    ""Temporal Distance"",
    ""Spatial Distance""
  ]
}"
493,10,"{
  ""tags"": [
    ""Hyperbolic Discounting"",
    ""Reward Sequences"",
    ""Exponential Discounting"",
    ""Behavioral Reinforcement Learning""
  ]
}","{
  ""tags"": [
    ""Hyperbolic Discounting"",
    ""Reward Sequences"",
    ""Exponential Discounting"",
    ""Behavioral Reinforcement Learning""
  ]
}"
494,10,"{
  ""tags"": [
    ""Delay Discounting"",
    ""Hypothetical Monetary Rewards"",
    ""Decoy Effect"",
    ""Value-Based Decision Making""
  ]
}","{
  ""tags"": [
    ""Delay Discounting"",
    ""Hypothetical Monetary Rewards"",
    ""Decoy Effect"",
    ""Value-Based Decision Making""
  ]
}"
495,10,"{
  ""tags"": [
    ""Delay of Gratification"",
    ""Executive Function"",
    ""Aging"",
    ""Reward-Based Decision-Making""
  ]
}","{
  ""tags"": [
    ""Delay of Gratification"",
    ""Executive Function"",
    ""Aging"",
    ""Reward-Based Decision-Making""
  ]
}"
496,10,"{
  ""tags"": [
    ""Human Choices"",
    ""Time-Based Diminishing Returns"",
    ""Optimality Theory"",
    ""Behavioral Reinforcement Learning""
  ]
}","{
  ""tags"": [
    ""Human Choices"",
    ""Time-Based Diminishing Returns"",
    ""Optimality Theory"",
    ""Behavioral Reinforcement Learning""
  ]
}"
497,10,"{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Pigeon Decision Making"",
    ""Probabilistic Choice"",
    ""Conditional Reinforcement""
  ]
}","{
  ""tags"": [
    ""Behavioral Reinforcement Learning"",
    ""Pigeon Decision Making"",
    ""Probabilistic Choice"",
    ""Conditional Reinforcement""
  ]
}"
498,10,"{
  ""tags"": [
    ""Impulsivity in borderline personality disorder"",
    ""Reward-based decision-making"",
    ""Emotional distress"",
    ""Delay discounting"",
    ""Barratt Impulsiveness Scale""
  ]
}","{
  ""tags"": [
    ""Impulsivity in borderline personality disorder"",
    ""Reward-based decision-making"",
    ""Emotional distress"",
    ""Delay discounting"",
    ""Barratt Impulsiveness Scale""
  ]
}"
499,10,"{
  ""tags"": [
    ""reward optimization"",
    ""video game"",
    ""behavioral reinforcement"",
    ""reward rate maximization""
  ]
}","{
  ""tags"": [
    ""reward optimization"",
    ""video game"",
    ""behavioral reinforcement"",
    ""reward rate maximization""
  ]
}"
